query_id,split,hardness_level,language,condition,required_tool,top_tool,rank,top1,recall_at_3,recall_at_5
validate_user-h0-en-1,test,H0,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h0-en-2,validation,H0,en,auto_hybrid,validate_user,update_user,2,0,1,1
validate_user-h1-en-0,validation,H1,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h1-en-1,test,H1,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h2-en-0,validation,H2,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h2-en-1,test,H2,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h3-en-0,validation,H3,en,auto_hybrid,validate_user,create_issue,3,0,1,1
validate_user-h3-en-1,test,H3,en,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h4-en-0,validation,H4,en,auto_hybrid,validate_user,update_user,2,0,1,1
validate_user-h4-en-1,test,H4,en,auto_hybrid,validate_user,create_issue,7,0,0,0
validate_user-h5-pt-0,validation,H5,pt,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h5-pt-1,test,H5,pt,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h5-es-0,validation,H5,es,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h5-es-1,test,H5,es,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-0,validation,H5,fr,auto_hybrid,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-1,test,H5,fr,auto_hybrid,validate_user,validate_user,1,1,1,1
update_user-h0-en-0,audit,H0,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h0-en-1,test,H0,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h0-en-2,validation,H0,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h1-en-0,validation,H1,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h1-en-1,test,H1,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h2-en-0,validation,H2,en,auto_hybrid,update_user,create_report,3,0,1,1
update_user-h2-en-1,test,H2,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h3-en-0,validation,H3,en,auto_hybrid,update_user,validate_user,2,0,1,1
update_user-h3-en-1,test,H3,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h4-en-0,validation,H4,en,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h4-en-1,test,H4,en,auto_hybrid,update_user,validate_user,2,0,1,1
update_user-h5-pt-0,validation,H5,pt,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h5-pt-1,test,H5,pt,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h5-es-0,validation,H5,es,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h5-es-1,test,H5,es,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h5-fr-0,validation,H5,fr,auto_hybrid,update_user,update_user,1,1,1,1
update_user-h5-fr-1,test,H5,fr,auto_hybrid,update_user,update_user,1,1,1,1
notify_user-h0-en-0,audit,H0,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h0-en-1,test,H0,en,auto_hybrid,notify_user,update_user,2,0,1,1
notify_user-h0-en-2,validation,H0,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h1-en-0,validation,H1,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h1-en-1,test,H1,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h2-en-0,validation,H2,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h2-en-1,test,H2,en,auto_hybrid,notify_user,update_issue,5,0,0,1
notify_user-h3-en-0,validation,H3,en,auto_hybrid,notify_user,update_user,3,0,1,1
notify_user-h3-en-1,test,H3,en,auto_hybrid,notify_user,create_issue,3,0,1,1
notify_user-h4-en-0,validation,H4,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h4-en-1,test,H4,en,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-pt-0,validation,H5,pt,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-pt-1,test,H5,pt,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-es-0,validation,H5,es,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-es-1,test,H5,es,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-fr-0,validation,H5,fr,auto_hybrid,notify_user,notify_user,1,1,1,1
notify_user-h5-fr-1,test,H5,fr,auto_hybrid,notify_user,notify_user,1,1,1,1
delete_user-h0-en-0,audit,H0,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h0-en-1,test,H0,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h0-en-2,validation,H0,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h1-en-0,validation,H1,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h1-en-1,test,H1,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h2-en-0,validation,H2,en,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h2-en-1,test,H2,en,auto_hybrid,delete_user,create_issue,3,0,1,1
delete_user-h3-en-0,validation,H3,en,auto_hybrid,delete_user,purge_archive,4,0,0,1
delete_user-h3-en-1,test,H3,en,auto_hybrid,delete_user,purge_archive,4,0,0,1
delete_user-h4-en-0,validation,H4,en,auto_hybrid,delete_user,purge_archive,2,0,1,1
delete_user-h4-en-1,test,H4,en,auto_hybrid,delete_user,create_issue,3,0,1,1
delete_user-h5-pt-0,validation,H5,pt,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h5-pt-1,test,H5,pt,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h5-es-0,validation,H5,es,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h5-es-1,test,H5,es,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h5-fr-0,validation,H5,fr,auto_hybrid,delete_user,delete_user,1,1,1,1
delete_user-h5-fr-1,test,H5,fr,auto_hybrid,delete_user,delete_user,1,1,1,1
search_document-h0-en-0,audit,H0,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h0-en-1,test,H0,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h0-en-2,validation,H0,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h1-en-0,validation,H1,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h1-en-1,test,H1,en,auto_hybrid,search_document,search_repository,3,0,1,1
search_document-h2-en-0,validation,H2,en,auto_hybrid,search_document,purge_archive,11,0,0,0
search_document-h2-en-1,test,H2,en,auto_hybrid,search_document,search_repository,3,0,1,1
search_document-h3-en-0,validation,H3,en,auto_hybrid,search_document,update_document,2,0,1,1
search_document-h3-en-1,test,H3,en,auto_hybrid,search_document,search_user,2,0,1,1
search_document-h4-en-0,validation,H4,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h4-en-1,test,H4,en,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-pt-0,validation,H5,pt,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-pt-1,test,H5,pt,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-es-0,validation,H5,es,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-es-1,test,H5,es,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-fr-0,validation,H5,fr,auto_hybrid,search_document,search_document,1,1,1,1
search_document-h5-fr-1,test,H5,fr,auto_hybrid,search_document,search_document,1,1,1,1
read_document-h0-en-0,audit,H0,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h0-en-1,test,H0,en,auto_hybrid,read_document,search_document,2,0,1,1
read_document-h0-en-2,validation,H0,en,auto_hybrid,read_document,search_document,2,0,1,1
read_document-h1-en-0,validation,H1,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h1-en-1,test,H1,en,auto_hybrid,read_document,get_repository,2,0,1,1
read_document-h2-en-0,validation,H2,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h2-en-1,test,H2,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h3-en-0,validation,H3,en,auto_hybrid,read_document,purge_archive,2,0,1,1
read_document-h3-en-1,test,H3,en,auto_hybrid,read_document,archive_report,9,0,0,0
read_document-h4-en-0,validation,H4,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h4-en-1,test,H4,en,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-pt-0,validation,H5,pt,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-pt-1,test,H5,pt,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-es-0,validation,H5,es,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-es-1,test,H5,es,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-fr-0,validation,H5,fr,auto_hybrid,read_document,read_document,1,1,1,1
read_document-h5-fr-1,test,H5,fr,auto_hybrid,read_document,read_document,1,1,1,1
extract_metadata-h0-en-0,audit,H0,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-1,test,H0,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-2,validation,H0,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-0,validation,H1,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-1,test,H1,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h2-en-0,validation,H2,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h2-en-1,test,H2,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h3-en-0,validation,H3,en,auto_hybrid,extract_metadata,read_document,2,0,1,1
extract_metadata-h3-en-1,test,H3,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h4-en-0,validation,H4,en,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h4-en-1,test,H4,en,auto_hybrid,extract_metadata,create_report,2,0,1,1
extract_metadata-h5-pt-0,validation,H5,pt,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-pt-1,test,H5,pt,auto_hybrid,extract_metadata,read_document,3,0,1,1
extract_metadata-h5-es-0,validation,H5,es,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-es-1,test,H5,es,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-fr-0,validation,H5,fr,auto_hybrid,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-fr-1,test,H5,fr,auto_hybrid,extract_metadata,search_document,2,0,1,1
update_document-h0-en-0,audit,H0,en,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h0-en-1,test,H0,en,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h0-en-2,validation,H0,en,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h1-en-0,validation,H1,en,auto_hybrid,update_document,archive_report,2,0,1,1
update_document-h1-en-1,test,H1,en,auto_hybrid,update_document,archive_report,9,0,0,0
update_document-h2-en-0,validation,H2,en,auto_hybrid,update_document,create_report,18,0,0,0
update_document-h2-en-1,test,H2,en,auto_hybrid,update_document,create_report,8,0,0,0
update_document-h3-en-0,validation,H3,en,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h3-en-1,test,H3,en,auto_hybrid,update_document,create_report,3,0,1,1
update_document-h4-en-0,validation,H4,en,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h4-en-1,test,H4,en,auto_hybrid,update_document,update_issue,2,0,1,1
update_document-h5-pt-0,validation,H5,pt,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h5-pt-1,test,H5,pt,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h5-es-0,validation,H5,es,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h5-es-1,test,H5,es,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h5-fr-0,validation,H5,fr,auto_hybrid,update_document,update_document,1,1,1,1
update_document-h5-fr-1,test,H5,fr,auto_hybrid,update_document,update_document,1,1,1,1
export_document-h0-en-0,audit,H0,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h0-en-1,test,H0,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h0-en-2,validation,H0,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h1-en-0,validation,H1,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h1-en-1,test,H1,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h2-en-0,validation,H2,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h2-en-1,test,H2,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h3-en-0,validation,H3,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h3-en-1,test,H3,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h4-en-0,validation,H4,en,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h4-en-1,test,H4,en,auto_hybrid,export_document,create_report,2,0,1,1
export_document-h5-pt-0,validation,H5,pt,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h5-pt-1,test,H5,pt,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h5-es-0,validation,H5,es,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h5-es-1,test,H5,es,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h5-fr-0,validation,H5,fr,auto_hybrid,export_document,export_document,1,1,1,1
export_document-h5-fr-1,test,H5,fr,auto_hybrid,export_document,export_document,1,1,1,1
search_repository-h0-en-0,audit,H0,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h0-en-1,test,H0,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h0-en-2,validation,H0,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h1-en-0,validation,H1,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h1-en-1,test,H1,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h2-en-0,validation,H2,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h2-en-1,test,H2,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h3-en-0,validation,H3,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h3-en-1,test,H3,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h4-en-0,validation,H4,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h4-en-1,test,H4,en,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-pt-0,validation,H5,pt,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-pt-1,test,H5,pt,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-es-0,validation,H5,es,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-es-1,test,H5,es,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-fr-0,validation,H5,fr,auto_hybrid,search_repository,search_repository,1,1,1,1
search_repository-h5-fr-1,test,H5,fr,auto_hybrid,search_repository,search_repository,1,1,1,1
get_repository-h0-en-0,audit,H0,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h0-en-1,test,H0,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h0-en-2,validation,H0,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h1-en-0,validation,H1,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h1-en-1,test,H1,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h2-en-0,validation,H2,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h2-en-1,test,H2,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h3-en-0,validation,H3,en,auto_hybrid,get_repository,extract_metadata,2,0,1,1
get_repository-h3-en-1,test,H3,en,auto_hybrid,get_repository,extract_metadata,2,0,1,1
get_repository-h4-en-0,validation,H4,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h4-en-1,test,H4,en,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-pt-0,validation,H5,pt,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-pt-1,test,H5,pt,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-es-0,validation,H5,es,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-es-1,test,H5,es,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-fr-0,validation,H5,fr,auto_hybrid,get_repository,get_repository,1,1,1,1
get_repository-h5-fr-1,test,H5,fr,auto_hybrid,get_repository,get_repository,1,1,1,1
create_issue-h0-en-0,audit,H0,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h0-en-1,test,H0,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h0-en-2,validation,H0,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h1-en-0,validation,H1,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h1-en-1,test,H1,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h2-en-0,validation,H2,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h2-en-1,test,H2,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h3-en-0,validation,H3,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h3-en-1,test,H3,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h4-en-0,validation,H4,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h4-en-1,test,H4,en,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-pt-0,validation,H5,pt,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-pt-1,test,H5,pt,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-es-0,validation,H5,es,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-es-1,test,H5,es,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-fr-0,validation,H5,fr,auto_hybrid,create_issue,create_issue,1,1,1,1
create_issue-h5-fr-1,test,H5,fr,auto_hybrid,create_issue,create_issue,1,1,1,1
update_issue-h0-en-0,audit,H0,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h0-en-1,test,H0,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h0-en-2,validation,H0,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h1-en-0,validation,H1,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h1-en-1,test,H1,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h2-en-0,validation,H2,en,auto_hybrid,update_issue,update_issue,1,1,1,1
update_issue-h2-en-1,test,H2,en,auto_hybrid,update_issue,create_issue,2,0,1,1
update_issue-h3-en-0,validation,H3,en,auto_hybrid,update_issue,create_issue,2,0,1,1
