query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
validate_user-h3-en-0,validation,H3,en,"Before anyone changes u17, make sure policy allows it.",,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,create_issue,False,4,0.25,0.0,0.0,1.0,0.6739624738693237,0.018278121948242188,create_issue|create_report|notify_user,0,1,0,True,0.0,0.0,3,False,False,False,True,0.010638600023572937,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h3-en-1,test,H3,en,We need a go/no-go decision before altering identifier u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,read_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.743587851524353,0.05429887771606445,read_document|get_user|validate_user,0,1,0,True,0.1,0.0,11,False,False,False,True,0.01687420000705649,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h4-en-0,validation,H4,en,Make sure the change is allowed.,"A status change is proposed for Alice, whose identifier is u17. Approval has not been checked.",validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,update_user,False,4,0.25,0.0,0.0,1.0,0.9214673042297363,0.027370691299438477,update_user|update_issue|notify_user,0,2,0,True,0.05263157894736842,0.06047816574573517,11,False,False,False,True,0.018436400028055206,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h4-en-1,test,H4,en,Perform the prerequisite check.,The workflow reached u17 but must not write until eligibility is known.,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,update_user,False,6,0.16666666666666666,0.0,0.0,0.0,0.8909026980400085,0.007305026054382324,update_user|update_issue|create_issue,0,1,0,True,0.0,0.0,5,False,False,False,True,0.015378800029044643,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-pt-0,validation,H5,pt,Confirme se e permitido alterar u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.6894646883010864,0.1811351180076599,validate_user|notify_user|update_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.009565499885117307,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-pt-1,test,H5,pt,Verifique se u17 pode ser modificado.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.6873488426208496,0.18347537517547607,validate_user|notify_user|update_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.01040959990966846,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-es-0,validation,H5,es,Confirma si esta permitido cambiar u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.678006649017334,0.18209561705589294,validate_user|notify_user|update_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.01479540001053144,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-es-1,test,H5,es,Verifica si u17 puede modificarse.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.6587185859680176,0.18297156691551208,validate_user|notify_user|get_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.011610799975802794,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-fr-0,validation,H5,fr,Confirmez que la modification de u17 est autorisee.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.6978073120117188,0.18308281898498535,validate_user|notify_user|update_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.010302700143417016,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h5-fr-1,test,H5,fr,Verifiez si u17 peut etre modifie.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.655565619468689,0.18308314681053162,validate_user|notify_user|get_user,0,2,0,False,0.0,0.0,3,False,False,False,False,0.012043400010203615,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h0-en-0,audit,H0,en,Update user u17 status to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.9493058919906616,0.20231586694717407,update_user|update_issue|update_document,0,0,0,False,0.5,1.0,1,True,True,True,True,0.009340299800147906,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h0-en-1,test,H0,en,Set the status of user u17 to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.9456490278244019,0.16146254539489746,update_user|update_issue|validate_user,1,0,0,False,0.5,1.0,1,False,True,False,True,0.013389200013240472,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h0-en-2,validation,H0,en,Update account u17 so its status is active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,2,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.9485286474227905,0.20185065269470215,update_user|update_issue|update_document,0,0,0,False,0.375,1.0,1,True,False,False,True,0.015854800161083833,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h1-en-0,validation,H1,en,Modify account u17 so its state is active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.9142571687698364,0.16528379917144775,update_user|delete_user|notify_user,0,2,1,False,0.125,0.9340659379959106,4,False,False,False,True,0.012223799986874357,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h1-en-1,test,H1,en,Change u17's profile state to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,notify_user,False,2,0.5,0.0,1.0,1.0,0.9112352132797241,0.19847553968429565,notify_user|update_user|update_issue,0,1,0,True,0.0,0.0,5,False,False,False,True,0.014263100031872884,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h2-en-0,validation,H2,en,Make u17 active again.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,create_issue,False,4,0.25,0.0,0.0,1.0,0.67958664894104,0.004768967628479004,create_issue|create_report|purge_archive,0,0,1,True,0.0,0.0,4,False,False,False,True,0.01314800003926982,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h2-en-1,test,H2,en,Put u17 back in good standing.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,export_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.8908982276916504,0.02844446897506714,export_document|create_issue|update_user,0,0,0,True,0.0,0.0,6,False,False,False,True,0.01005419999744524,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h3-en-0,validation,H3,en,u17 should not be suspended anymore.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,validate_user,False,2,0.5,0.0,1.0,1.0,0.9046556949615479,0.5542810261249542,validate_user|update_user|delete_user,1,1,1,True,0.0,0.0,4,False,False,False,True,0.013308199862127796,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h3-en-1,test,H3,en,Restore access for identifier u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,read_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.8286762237548828,0.008812189102172852,read_document|get_user|update_user,0,1,0,True,0.0,0.0,5,False,False,False,True,0.009905300144215718,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h4-en-0,validation,H4,en,Fix her account so she can use it again.,Alice is user u17. Her account was suspended by mistake.,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,get_user,False,2,0.5,0.0,1.0,1.0,0.8439295291900635,0.007478833198547363,get_user|update_user|search_user,1,1,0,True,0.11764705882352941,0.6690504550933838,4,False,True,False,True,0.018550199963261977,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h4-en-1,test,H4,en,Apply the correction.,"The review cleared u17, but the stored state still blocks sign-in.",update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.9134939908981323,0.17207098007202148,update_user|export_document|update_issue,0,0,0,False,0.07692307692307693,1.0,1,False,False,False,True,0.023586700013016954,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-pt-0,validation,H5,pt,Reative a conta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6921426653862,0.10400301218032837,update_user|update_document|create_issue,0,0,0,False,0.25,0.0,8,False,False,False,False,0.011782000115250841,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-pt-1,test,H5,pt,Coloque u17 novamente em estado ativo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6665623188018799,0.1053316593170166,update_user|update_document|update_issue,0,0,0,False,0.0,0.0,4,False,False,False,False,0.009557500057032004,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-es-0,validation,H5,es,Reactiva la cuenta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6590026617050171,0.0989304780960083,update_user|update_document|update_issue,0,0,0,False,0.0,0.0,4,False,False,False,False,0.013504599960630432,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-es-1,test,H5,es,Pon u17 de nuevo en estado activo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6624020338058472,0.10919702053070068,update_user|update_document|update_issue,0,0,0,False,0.0,0.0,4,False,False,False,False,0.013532199937959805,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-fr-0,validation,H5,fr,Reactivez le compte u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6752128601074219,0.12228143215179443,update_user|update_issue|update_document,0,0,0,False,0.0,0.0,4,False,False,False,False,0.008881300030385748,83507,133440000,18,select,P8_lexical_dictionary_embedding,
update_user-h5-fr-1,test,H5,fr,Remettez u17 dans un etat actif.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P8_lexical_dictionary_embedding,update_user,True,1,1.0,1.0,1.0,1.0,0.6728869676589966,0.13427501916885376,update_user|update_issue|update_document,0,0,0,False,0.0,0.0,4,False,False,False,False,0.009012199979385033,83507,133440000,18,select,P8_lexical_dictionary_embedding,
notify_user-h0-en-0,audit,H0,en,Notify user u17 about the account change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P8_lexical_dictionary_embedding,notify_user,True,1,1.0,1.0,1.0,1.0,0.9733492136001587,0.1781255006790161,notify_user|update_user|update_issue,1,0,0,False,0.7142857142857143,1.0,1,True,True,True,True,0.0116142998860382,83507,133440000,18,select,P8_lexical_dictionary_embedding,
notify_user-h0-en-1,test,H0,en,Send user u17 a notification about the change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P8_lexical_dictionary_embedding,notify_user,True,1,1.0,1.0,1.0,1.0,0.9525390863418579,0.13262295722961426,notify_user|update_user|update_issue,1,0,0,False,0.5,1.0,1,False,True,False,True,0.009725099936237231,83507,133440000,18,select,P8_lexical_dictionary_embedding,
notify_user-h0-en-2,validation,H0,en,Notify u17 that the account was updated.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,2,P8_lexical_dictionary_embedding,notify_user,True,1,1.0,1.0,1.0,1.0,0.9557522535324097,0.21709084510803223,notify_user|update_user|validate_user,1,1,0,False,0.2857142857142857,1.0,1,True,False,False,True,0.012326999841367498,83507,133440000,18,select,P8_lexical_dictionary_embedding,
notify_user-h1-en-0,validation,H1,en,Inform u17 that their account state changed.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P8_lexical_dictionary_embedding,validate_user,False,2,0.5,0.0,1.0,1.0,0.8453595638275146,0.07142049074172974,validate_user|notify_user|update_user,1,1,0,True,0.14285714285714285,0.30678790807724,6,False,False,False,True,0.010501800146063462,83507,133440000,18,select,P8_lexical_dictionary_embedding,
notify_user-h1-en-1,test,H1,en,Send u17 a message about the recent account modification.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P8_lexical_dictionary_embedding,notify_user,True,1,1.0,1.0,1.0,1.0,0.948797345161438,0.21994251012802124,notify_user|update_user|validate_user,1,1,0,False,0.3333333333333333,1.0,1,False,False,False,True,0.013465600129326478,83507,133440000,18,select,P8_lexical_dictionary_embedding,
